BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;16.04.2020;Индекс МосБиржи;Индекс МосБиржи;2515,05;2511,55;2550,84;2468,65;1,0619E+11;0;0;2;1,0168E+13;RUB;4042851180;3;
SNDX;IMOEX;17.04.2020;Индекс МосБиржи;Индекс МосБиржи;2534,97;2550,95;2556,42;2516,87;70173608170;0;0;2;1,02485E+13;RUB;4042851180;3;
SNDX;IMOEX;20.04.2020;Индекс МосБиржи;Индекс МосБиржи;2525,97;2524,31;2546,14;2502,38;67663196242;0;0;2;1,02121E+13;RUB;4042851180;3;
SNDX;IMOEX;21.04.2020;Индекс МосБиржи;Индекс МосБиржи;2488,02;2487,63;2500,18;2431,98;1,09197E+11;0;0;2;1,00587E+13;RUB;4042851180;3;
SNDX;IMOEX;22.04.2020;Индекс МосБиржи;Индекс МосБиржи;2573,41;2474,32;2584,68;2471,23;97655302076;0;0;2;1,04039E+13;RUB;4042851180;3;
SNDX;IMOEX;23.04.2020;Индекс МосБиржи;Индекс МосБиржи;2599,41;2600,28;2620,24;2558,32;82087755064;0;0;2;1,0509E+13;RUB;4042851180;3;
SNDX;IMOEX;24.04.2020;Индекс МосБиржи;Индекс МосБиржи;2562,03;2588,29;2596,97;2551,66;64998483150;0;0;2;1,03579E+13;RUB;4042851180;3;
SNDX;IMOEX;27.04.2020;Индекс МосБиржи;Индекс МосБиржи;2570,91;2570,69;2597,64;2557,81;53714781405;0;0;2;1,03938E+13;RUB;4042851180;3;
SNDX;IMOEX;28.04.2020;Индекс МосБиржи;Индекс МосБиржи;2612,24;2567,74;2644,79;2566,92;91839443563;0;0;2;1,05609E+13;RUB;4042851180;3;
SNDX;IMOEX;29.04.2020;Индекс МосБиржи;Индекс МосБиржи;2663,14;2629,24;2669,47;2617,34;85375068626;0;0;2;1,07667E+13;RUB;4042851180;3;
SNDX;IMOEX;30.04.2020;Индекс МосБиржи;Индекс МосБиржи;2650,56;2683,86;2700,97;2629,57;1,03075E+11;0;0;2;1,07158E+13;RUB;4042851180;3;
SNDX;IMOEX;04.05.2020;Индекс МосБиржи;Индекс МосБиржи;2624,64;2623,89;2641,03;2599,74;60831813471;0;0;2;1,0611E+13;RUB;4042851180;3;
SNDX;IMOEX;05.05.2020;Индекс МосБиржи;Индекс МосБиржи;2653,51;2652,92;2666,38;2634,49;50831285174;0;0;2;1,07278E+13;RUB;4042851180;3;
SNDX;IMOEX;06.05.2020;Индекс МосБиржи;Индекс МосБиржи;2632,1;2659,08;2674,94;2626,68;67297608617;0;0;2;1,06412E+13;RUB;4042851180;3;
SNDX;IMOEX;07.05.2020;Индекс МосБиржи;Индекс МосБиржи;2634;2632,87;2664,99;2627,43;70256546513;0;0;2;1,06489E+13;RUB;4042851180;3;
SNDX;IMOEX;08.05.2020;Индекс МосБиржи;Индекс МосБиржи;2641,55;2647,8;2648,45;2613,83;52781422323;0;0;2;1,06794E+13;RUB;4042851180;3;
SNDX;IMOEX;12.05.2020;Индекс МосБиржи;Индекс МосБиржи;2642,04;2635,51;2651,97;2620,35;69766236612;0;0;2;1,06814E+13;RUB;4042851180;3;
SNDX;IMOEX;13.05.2020;Индекс МосБиржи;Индекс МосБиржи;2604,98;2630,79;2630,79;2601,25;65122067942;0;0;2;1,05316E+13;RUB;4042851180;3;
SNDX;IMOEX;14.05.2020;Индекс МосБиржи;Индекс МосБиржи;2590,31;2596,13;2606,95;2564,44;75036648673;0;0;2;1,04722E+13;RUB;4042851180;3;
SNDX;IMOEX;15.05.2020;Индекс МосБиржи;Индекс МосБиржи;2593,91;2616,14;2633,29;2593,91;69719413922;0;0;2;1,04868E+13;RUB;4042851180;3;
SNDX;IMOEX;18.05.2020;Индекс МосБиржи;Индекс МосБиржи;2694,25;2623,61;2694,25;2623,61;90270188688;0;0;2;1,08925E+13;RUB;4042851180;3;
SNDX;IMOEX;19.05.2020;Индекс МосБиржи;Индекс МосБиржи;2711,72;2702,34;2720,06;2683,81;90468989581;0;0;2;1,09631E+13;RUB;4042851180;3;
SNDX;IMOEX;20.05.2020;Индекс МосБиржи;Индекс МосБиржи;2770,79;2706,07;2771,27;2700,64;1,01166E+11;0;0;2;1,12019E+13;RUB;4042851180;3;
SNDX;IMOEX;21.05.2020;Индекс МосБиржи;Индекс МосБиржи;2718,67;2767,97;2794,6;2702,67;99060517647;0;0;2;1,09912E+13;RUB;4042851180;3;
SNDX;IMOEX;22.05.2020;Индекс МосБиржи;Индекс МосБиржи;2709,38;2691,58;2718,48;2687,18;64772612461;0;0;2;1,09536E+13;RUB;4042851180;3;
SNDX;IMOEX;25.05.2020;Индекс МосБиржи;Индекс МосБиржи;2757,93;2718,72;2757,93;2718,72;37287726909;0;0;2;1,11499E+13;RUB;4042851180;3;
SNDX;IMOEX;26.05.2020;Индекс МосБиржи;Индекс МосБиржи;2754,04;2777,72;2796,85;2750,51;80629535592;0;0;2;1,11342E+13;RUB;4042851180;3;
SNDX;IMOEX;27.05.2020;Индекс МосБиржи;Индекс МосБиржи;2741,02;2748,25;2780,05;2711,9;99161791169;0;0;2;1,10815E+13;RUB;4042851180;3;
SNDX;IMOEX;28.05.2020;Индекс МосБиржи;Индекс МосБиржи;2779,98;2748,03;2781,25;2737,94;82839073066;0;0;2;1,1239E+13;RUB;4042851180;3;
SNDX;IMOEX;29.05.2020;Индекс МосБиржи;Индекс МосБиржи;2734,83;2766,62;2766,62;2717,8;1,50217E+11;0;0;2;1,10565E+13;RUB;4042851180;3;
SNDX;IMOEX;01.06.2020;Индекс МосБиржи;Индекс МосБиржи;2750,24;2761,23;2773,56;2733,28;75200963162;0;0;2;1,11188E+13;RUB;4042851180;3;
SNDX;IMOEX;02.06.2020;Индекс МосБиржи;Индекс МосБиржи;2796,51;2760,63;2796,52;2754,85;94796949530;0;0;2;1,13059E+13;RUB;4042851180;3;
SNDX;IMOEX;03.06.2020;Индекс МосБиржи;Индекс МосБиржи;2831,08;2812,82;2835,06;2792,24;1,2168E+11;0;0;2;1,14456E+13;RUB;4042851180;3;
SNDX;IMOEX;04.06.2020;Индекс МосБиржи;Индекс МосБиржи;2766,26;2822,59;2825,48;2757,61;1,30632E+11;0;0;2;1,11836E+13;RUB;4042851180;3;
SNDX;IMOEX;05.06.2020;Индекс МосБиржи;Индекс МосБиржи;2792,74;2780,32;2800,81;2769,51;1,00285E+11;0;0;2;1,12906E+13;RUB;4042851180;3;
SNDX;IMOEX;08.06.2020;Индекс МосБиржи;Индекс МосБиржи;2796,3;2806,81;2825,31;2782,92;96892863097;0;0;2;1,1305E+13;RUB;4042851180;3;
SNDX;IMOEX;09.06.2020;Индекс МосБиржи;Индекс МосБиржи;2795,9;2804,36;2813,48;2765,15;78686730146;0;0;2;1,13034E+13;RUB;4042851180;3;
SNDX;IMOEX;10.06.2020;Индекс МосБиржи;Индекс МосБиржи;2785,18;2795,1;2803,35;2768,3;89454120662;0;0;2;1,12601E+13;RUB;4042851180;3;
SNDX;IMOEX;11.06.2020;Индекс МосБиржи;Индекс МосБиржи;2743,8;2756,98;2758,83;2726,15;94517987304;0;0;2;1,10928E+13;RUB;4042851180;3;
SNDX;IMOEX;15.06.2020;Индекс МосБиржи;Индекс МосБиржи;2719,06;2705,64;2720,4;2670,41;86497601732;0;0;2;1,09928E+13;RUB;4042851180;3;
SNDX;IMOEX;16.06.2020;Индекс МосБиржи;Индекс МосБиржи;2748,3;2745,49;2779,71;2741,84;81225105647;0;0;2;1,1111E+13;RUB;4042851180;3;
SNDX;IMOEX;17.06.2020;Индекс МосБиржи;Индекс МосБиржи;2740,1;2758,97;2771,26;2733,9;69771427040;0;0;2;1,10778E+13;RUB;4042851180;3;
SNDX;IMOEX;18.06.2020;Индекс МосБиржи;Индекс МосБиржи;2724,33;2734,84;2738,04;2700,54;77604681777;0;0;2;1,10141E+13;RUB;4042851180;3;
SNDX;IMOEX;19.06.2020;Индекс МосБиржи;Индекс МосБиржи;2758,67;2739,04;2769,86;2738,45;89037583759;0;0;2;1,1746E+13;RUB;4257839329;3;
SNDX;IMOEX;22.06.2020;Индекс МосБиржи;Индекс МосБиржи;2763,29;2754,42;2763,29;2726,65;59988625046;0;0;2;1,17657E+13;RUB;4257839329;3;
SNDX;IMOEX;23.06.2020;Индекс МосБиржи;Индекс МосБиржи;2791,97;2773,33;2794,43;2767,46;60354831771;0;0;2;1,18878E+13;RUB;4257839329;3;
SNDX;IMOEX;25.06.2020;Индекс МосБиржи;Индекс МосБиржи;2760,75;2750,08;2771,6;2740,02;77705987111;0;0;2;1,17548E+13;RUB;4257839329;3;
SNDX;IMOEX;26.06.2020;Индекс МосБиржи;Индекс МосБиржи;2761,74;2780,02;2784,89;2746,78;57008606029;0;0;2;1,1759E+13;RUB;4257839329;3;
SNDX;IMOEX;29.06.2020;Индекс МосБиржи;Индекс МосБиржи;2767,95;2749,54;2767,95;2737,86;56287025267;0;0;2;1,17855E+13;RUB;4257839329;3;
SNDX;IMOEX;30.06.2020;Индекс МосБиржи;Индекс МосБиржи;2743,2;2770,69;2778,09;2743,2;61943509213;0;0;2;1,16801E+13;RUB;4257839329;3;
SNDX;IMOEX;02.07.2020;Индекс МосБиржи;Индекс МосБиржи;2788,79;2762,56;2789,92;2758,92;62424581353;0;0;2;1,18742E+13;RUB;4257839329;3;
SNDX;IMOEX;03.07.2020;Индекс МосБиржи;Индекс МосБиржи;2801,66;2789,27;2803,32;2782,65;40610098890;0;0;2;1,1929E+13;RUB;4257839329;3;
SNDX;IMOEX;06.07.2020;Индекс МосБиржи;Индекс МосБиржи;2835,18;2825,88;2855,94;2825,51;73695447848;0;0;2;1,20717E+13;RUB;4257839329;3;
SNDX;IMOEX;07.07.2020;Индекс МосБиржи;Индекс МосБиржи;2825,21;2829,33;2835,76;2814,4;61989347407;0;0;2;1,20293E+13;RUB;4257839329;3;
SNDX;IMOEX;08.07.2020;Индекс МосБиржи;Индекс МосБиржи;2815,83;2815,52;2823;2806,5;56770187936;0;0;2;1,19894E+13;RUB;4257839329;3;
SNDX;IMOEX;09.07.2020;Индекс МосБиржи;Индекс МосБиржи;2782,43;2805,85;2810,74;2773,48;64509467616;0;0;2;1,18472E+13;RUB;4257839329;3;
SNDX;IMOEX;10.07.2020;Индекс МосБиржи;Индекс МосБиржи;2800,94;2768,67;2800,94;2765,49;52675376382;0;0;2;1,1926E+13;RUB;4257839329;3;
SNDX;IMOEX;13.07.2020;Индекс МосБиржи;Индекс МосБиржи;2766,79;2805,52;2818,1;2765,09;59062967791;0;0;2;1,17805E+13;RUB;4257839329;3;
SNDX;IMOEX;14.07.2020;Индекс МосБиржи;Индекс МосБиржи;2744,54;2751,98;2752,09;2703,35;78664022706;0;0;2;1,16858E+13;RUB;4257839329;3;
SNDX;IMOEX;15.07.2020;Индекс МосБиржи;Индекс МосБиржи;2747,91;2728,59;2763,2;2724,35;66876997193;0;0;2;1,17001E+13;RUB;4257839329;3;
SNDX;IMOEX;16.07.2020;Индекс МосБиржи;Индекс МосБиржи;2760,01;2741,68;2762,68;2734,3;43145441366;0;0;2;1,17517E+13;RUB;4257839329;3;
SNDX;IMOEX;17.07.2020;Индекс МосБиржи;Индекс МосБиржи;2774,79;2757,04;2774,79;2752,51;41113383417;;;2;1,18146E+13;RUB;4257839329;3;
SNDX;IMOEX;20.07.2020;Индекс МосБиржи;Индекс МосБиржи;2802,24;2771,85;2802,24;2758,69;50915459757;0;0;2;1,19315E+13;RUB;4257839329;3;
SNDX;IMOEX;21.07.2020;Индекс МосБиржи;Индекс МосБиржи;2825,71;2814,99;2849,18;2813,4;81672920482;0;0;2;1,20314E+13;RUB;4257839329;3;
SNDX;IMOEX;22.07.2020;Индекс МосБиржи;Индекс МосБиржи;2834,65;2824,5;2844,12;2815,03;55532469270;0;0;2;1,20695E+13;RUB;4257839329;3;
SNDX;IMOEX;23.07.2020;Индекс МосБиржи;Индекс МосБиржи;2851,79;2848,41;2866,78;2843,93;55384618689;0;0;2;1,21425E+13;RUB;4257839329;3;
SNDX;IMOEX;24.07.2020;Индекс МосБиржи;Индекс МосБиржи;2863,12;2835,15;2863,12;2822,26;59473274346;0;0;2;1,21907E+13;RUB;4257839329;3;
SNDX;IMOEX;27.07.2020;Индекс МосБиржи;Индекс МосБиржи;2884,88;2869,69;2896,28;2869,69;65271567734;0;0;2;1,22833E+13;RUB;4257839329;3;
SNDX;IMOEX;28.07.2020;Индекс МосБиржи;Индекс МосБиржи;2895,45;2891,34;2907,03;2877,4;60720735494;0;0;2;1,23284E+13;RUB;4257839329;3;
SNDX;IMOEX;29.07.2020;Индекс МосБиржи;Индекс МосБиржи;2918,42;2893,54;2918,42;2889,69;65283344649;0;0;2;1,24262E+13;RUB;4257839329;3;
SNDX;IMOEX;30.07.2020;Индекс МосБиржи;Индекс МосБиржи;2882,63;2915,94;2919,35;2869,99;58998044299;0;0;2;1,22738E+13;RUB;4257839329;3;
SNDX;IMOEX;31.07.2020;Индекс МосБиржи;Индекс МосБиржи;2911,57;2902,81;2917,69;2899,58;61904395535;0;0;2;1,2397E+13;RUB;4257839329;3;
SNDX;IMOEX;03.08.2020;Индекс МосБиржи;Индекс МосБиржи;2929,97;2917,68;2942,77;2911,19;61064409541;0;0;2;1,24753E+13;RUB;4257839329;3;
SNDX;IMOEX;04.08.2020;Индекс МосБиржи;Индекс МосБиржи;2940,46;2934,91;2942,06;2923,36;53379189530;0;0;2;1,252E+13;RUB;4257839329;3;
SNDX;IMOEX;05.08.2020;Индекс МосБиржи;Индекс МосБиржи;2992,78;2954,41;2994,08;2952,15;88713978904;0;0;2;1,27428E+13;RUB;4257839329;3;
SNDX;IMOEX;06.08.2020;Индекс МосБиржи;Индекс МосБиржи;2988,5;2998,53;3004,83;2981,79;58301984562;0;0;2;1,27245E+13;RUB;4257839329;3;
SNDX;IMOEX;07.08.2020;Индекс МосБиржи;Индекс МосБиржи;2972,35;2992,26;2994,46;2968,48;56258864420;0;0;2;1,26558E+13;RUB;4257839329;3;
SNDX;IMOEX;10.08.2020;Индекс МосБиржи;Индекс МосБиржи;2960,78;2976,49;2998,78;2960,78;48019499660;0;0;2;1,26065E+13;RUB;4257839329;3;
SNDX;IMOEX;11.08.2020;Индекс МосБиржи;Индекс МосБиржи;3005,63;2959,29;3012,58;2959,29;93734815375;0;0;2;1,27975E+13;RUB;4257839329;3;
SNDX;IMOEX;12.08.2020;Индекс МосБиржи;Индекс МосБиржи;3053,99;2990,9;3053,99;2985,25;89279363514;0;0;2;1,30034E+13;RUB;4257839329;3;
SNDX;IMOEX;13.08.2020;Индекс МосБиржи;Индекс МосБиржи;3080,44;3057,63;3081,15;3047,74;91764463491;0;0;2;1,3116E+13;RUB;4257839329;3;
SNDX;IMOEX;14.08.2020;Индекс МосБиржи;Индекс МосБиржи;3061,99;3075,96;3075,96;3044,71;62096882709;0;0;2;1,30375E+13;RUB;4257839329;3;
SNDX;IMOEX;17.08.2020;Индекс МосБиржи;Индекс МосБиржи;3052,46;3070,81;3090,42;3041,99;82525600190;0;0;2;1,29969E+13;RUB;4257839329;3;
SNDX;IMOEX;18.08.2020;Индекс МосБиржи;Индекс МосБиржи;3050,7;3056,72;3073,85;3048,31;58562508471;0;0;2;1,29894E+13;RUB;4257839329;3;
SNDX;IMOEX;19.08.2020;Индекс МосБиржи;Индекс МосБиржи;3056,54;3048,22;3073,84;3041,43;55321489953;0;0;2;1,30142E+13;RUB;4257839329;3;
SNDX;IMOEX;20.08.2020;Индекс МосБиржи;Индекс МосБиржи;2993,69;3044,92;3044,92;2993,69;90101841899;0;0;2;1,27467E+13;RUB;4257839329;3;
SNDX;IMOEX;21.08.2020;Индекс МосБиржи;Индекс МосБиржи;2995,61;3013,4;3024,71;2973,11;89980771052;0;0;2;1,27548E+13;RUB;4257839329;3;
SNDX;IMOEX;24.08.2020;Индекс МосБиржи;Индекс МосБиржи;3029,42;3005,86;3036,63;3005,86;56090322437;0;0;2;1,28988E+13;RUB;4257839329;3;
SNDX;IMOEX;25.08.2020;Индекс МосБиржи;Индекс МосБиржи;3029,05;3042,58;3051,27;3020,46;57974269707;0;0;2;1,28972E+13;RUB;4257839329;3;
SNDX;IMOEX;26.08.2020;Индекс МосБиржи;Индекс МосБиржи;3051,97;3041,19;3053,9;3024,04;74241762708;0;0;2;1,29948E+13;RUB;4257839329;3;
SNDX;IMOEX;27.08.2020;Индекс МосБиржи;Индекс МосБиржи;3012,01;3051,2;3056,25;3002,1;66131754150;0;0;2;1,28246E+13;RUB;4257839329;3;
SNDX;IMOEX;28.08.2020;Индекс МосБиржи;Индекс МосБиржи;2980,17;3015,7;3015,7;2976,34;60139550850;0;0;2;1,26891E+13;RUB;4257839329;3;
SNDX;IMOEX;31.08.2020;Индекс МосБиржи;Индекс МосБиржи;2966,2;2993,02;3012,44;2962,06;1,84002E+11;0;0;2;1,26296E+13;RUB;4257839329;3;
SNDX;IMOEX;01.09.2020;Индекс МосБиржи;Индекс МосБиржи;2975;2976,07;2993,28;2967,96;81890923134;0;0;2;1,26671E+13;RUB;4257839329;3;
SNDX;IMOEX;02.09.2020;Индекс МосБиржи;Индекс МосБиржи;2956,5;2989,76;3002,25;2946,29;94988586745;0;0;2;1,25883E+13;RUB;4257839329;3;
SNDX;IMOEX;03.09.2020;Индекс МосБиржи;Индекс МосБиржи;2931,92;2954,62;2967,61;2917,24;82989442207;0;0;2;1,24836E+13;RUB;4257839329;3;
SNDX;IMOEX;04.09.2020;Индекс МосБиржи;Индекс МосБиржи;2921,55;2920,22;2944,66;2910,39;69997849774;0;0;2;1,24395E+13;RUB;4257839329;3;
SNDX;IMOEX;07.09.2020;Индекс МосБиржи;Индекс МосБиржи;2932,29;2929,38;2947,17;2925,55;53483774599;0;0;2;1,24852E+13;RUB;4257839329;3;
SNDX;IMOEX;08.09.2020;Индекс МосБиржи;Индекс МосБиржи;2888,79;2937,18;2948,88;2875,96;82332639046;0;0;2;1,23E+13;RUB;4257839329;3;
SNDX;IMOEX;09.09.2020;Индекс МосБиржи;Индекс МосБиржи;2876,07;2880,83;2899,17;2872,92;64443700495;0;0;2;1,22459E+13;RUB;4257839329;3;
SNDX;IMOEX;10.09.2020;Индекс МосБиржи;Индекс МосБиржи;2897,55;2888,09;2897,55;2858,65;65787625355;0;0;2;1,23373E+13;RUB;4257839329;3;
SNDX;IMOEX;11.09.2020;Индекс МосБиржи;Индекс МосБиржи;2910,51;2888,92;2911,71;2874,47;58206856278;0;0;2;1,23925E+13;RUB;4257839329;3;
SNDX;IMOEX;14.09.2020;Индекс МосБиржи;Индекс МосБиржи;2928,38;2918,29;2938,24;2918,29;62169731197;0;0;2;1,24686E+13;RUB;4257839329;3;
SNDX;IMOEX;15.09.2020;Индекс МосБиржи;Индекс МосБиржи;2980,58;2936,42;2982,2;2932,36;74748355784;0;0;2;1,26908E+13;RUB;4257839329;3;
SNDX;IMOEX;16.09.2020;Индекс МосБиржи;Индекс МосБиржи;2975,01;2982,49;2990,74;2960,68;73285008183;0;0;2;1,26671E+13;RUB;4257839329;3;
SNDX;IMOEX;17.09.2020;Индекс МосБиржи;Индекс МосБиржи;2971,74;2947,54;2974,54;2945,78;85774277598;0;0;2;1,26532E+13;RUB;4257839329;3;
SNDX;IMOEX;18.09.2020;Индекс МосБиржи;Индекс МосБиржи;2951,79;2976,1;2977,13;2944,22;87835262045;0;0;2;1,41973E+13;RUB;4809707787;3;
SNDX;IMOEX;21.09.2020;Индекс МосБиржи;Индекс МосБиржи;2863,67;2946,18;2946,18;2857,78;84915278078;0;0;2;1,37734E+13;RUB;4809707787;3;
SNDX;IMOEX;22.09.2020;Индекс МосБиржи;Индекс МосБиржи;2884,66;2874;2907,98;2868,38;72694032937;0;0;2;1,38744E+13;RUB;4809707787;3;
SNDX;IMOEX;23.09.2020;Индекс МосБиржи;Индекс МосБиржи;2916,39;2933,33;2968,55;2916,27;1,44058E+11;0;0;2;1,4027E+13;RUB;4809707787;3;
SNDX;IMOEX;24.09.2020;Индекс МосБиржи;Индекс МосБиржи;2912,76;2905,55;2920,46;2880,39;87868199396;0;0;2;1,40095E+13;RUB;4809707787;3;
SNDX;IMOEX;25.09.2020;Индекс МосБиржи;Индекс МосБиржи;2896,83;2912,83;2912,83;2870,16;75662859146;0;0;2;1,39329E+13;RUB;4809707787;3;
SNDX;IMOEX;28.09.2020;Индекс МосБиржи;Индекс МосБиржи;2927,17;2909,62;2938,94;2909,62;69770125370;0;0;2;1,40788E+13;RUB;4809707787;3;
SNDX;IMOEX;29.09.2020;Индекс МосБиржи;Индекс МосБиржи;2910,12;2935,77;2947,75;2889,22;80159930229;0;0;2;1,39968E+13;RUB;4809707787;3;
SNDX;IMOEX;30.09.2020;Индекс МосБиржи;Индекс МосБиржи;2905,81;2908,55;2920,03;2893,8;66808053460;0;0;2;1,39761E+13;RUB;4809707787;3;
SNDX;IMOEX;01.10.2020;Индекс МосБиржи;Индекс МосБиржи;2889,8;2911,08;2919,25;2882,81;74033823738;0;0;2;1,38991E+13;RUB;4809707787;3;
SNDX;IMOEX;02.10.2020;Индекс МосБиржи;Индекс МосБиржи;2852,42;2840,72;2859,01;2824,69;78844415008;0;0;2;1,37193E+13;RUB;4809707787;3;
SNDX;IMOEX;05.10.2020;Индекс МосБиржи;Индекс МосБиржи;2881,98;2860,53;2882,94;2845,63;63509160152;0;0;2;1,38615E+13;RUB;4809707787;3;
SNDX;IMOEX;06.10.2020;Индекс МосБиржи;Индекс МосБиржи;2892,99;2885,38;2906,65;2883,69;73021330701;0;0;2;1,39144E+13;RUB;4809707787;3;
SNDX;IMOEX;07.10.2020;Индекс МосБиржи;Индекс МосБиржи;2842,58;2883,58;2888,2;2838,45;67235083006;0;0;2;1,3672E+13;RUB;4809707787;3;
SNDX;IMOEX;08.10.2020;Индекс МосБиржи;Индекс МосБиржи;2846,39;2850,65;2859,87;2837,05;55803931185;0;0;2;1,36903E+13;RUB;4809707787;3;
SNDX;IMOEX;09.10.2020;Индекс МосБиржи;Индекс МосБиржи;2834,09;2842,59;2842,59;2811,05;67564085234;0;0;2;1,36312E+13;RUB;4809707787;3;
SNDX;IMOEX;12.10.2020;Индекс МосБиржи;Индекс МосБиржи;2846,14;2834,33;2862,36;2827,52;58718697811;0;0;2;1,36891E+13;RUB;4809707787;3;
SNDX;IMOEX;13.10.2020;Индекс МосБиржи;Индекс МосБиржи;2829,23;2846,04;2859,52;2822,97;56828024719;0;0;2;1,36078E+13;RUB;4809707787;3;
SNDX;IMOEX;14.10.2020;Индекс МосБиржи;Индекс МосБиржи;2856,08;2829,88;2857,47;2824,12;54266740542;0;0;2;1,37369E+13;RUB;4809707787;3;
SNDX;IMOEX;15.10.2020;Индекс МосБиржи;Индекс МосБиржи;2817,29;2849,24;2850,11;2803,9;65315267335;0;0;2;1,35504E+13;RUB;4809707787;3;
SNDX;IMOEX;16.10.2020;Индекс МосБиржи;Индекс МосБиржи;2799,54;2819,04;2819,04;2785,85;71062651944;0;0;2;1,3465E+13;RUB;4809707787;3;
SNDX;IMOEX;19.10.2020;Индекс МосБиржи;Индекс МосБиржи;2794,27;2797,65;2809,42;2787,5;48808418102;0;0;2;1,34396E+13;RUB;4809707787;3;
